;word;joy;fear;sadness;anger;surprise;disgust;polarity_negative;polarity_positive
7881;medias;0;0;0;0;0;0;0;1
7882;medley;0;0;0;0;0;0;0;1
7883;meeting;0;0;0;0;0;0;0;1
7884;meilleur;1;0;0;0;0;0;0;1
7885;meilleur;0;0;0;0;0;0;0;1
7886;membrane;0;0;0;0;0;0;0;1
7887;membre;0;0;0;0;0;0;0;1
7888;membre congrès;0;0;0;0;0;0;0;1
7889;memorial;0;0;0;0;0;0;0;1
7890;menace;0;1;0;1;0;0;1;0
7891;menacer;0;1;0;1;0;1;1;0
7892;menançante;0;1;0;0;0;0;1;0
7893;menaçant;0;1;0;1;0;1;1;0
7894;mendiant;0;0;1;0;0;0;1;0
7895;mendicité;0;0;1;0;0;0;1;0
7896;mendier;0;0;1;0;0;1;1;0
7897;mener;0;0;0;0;0;0;0;1
7898;meneur;0;0;0;0;0;0;0;1
7899;mensonge;0;0;1;1;0;1;1;0
7900;mensonger;0;0;0;1;0;1;1;0
7901;menstruation;0;0;0;0;0;0;1;0
7902;menstruel;0;0;0;0;0;0;0;1
7903;mensualité;0;0;0;0;0;0;0;1
7904;mensuel;0;0;0;0;0;0;0;1
7905;mensuellement;0;0;0;0;0;0;0;1
7906;mental;0;0;0;0;0;0;1;0
7907;menteur;0;0;0;1;0;1;1;0
7908;menthe;0;0;0;0;0;0;0;1
7909;menthe;0;0;0;0;0;0;0;1
7910;mention;0;0;0;0;0;0;0;1
7911;mentionner;0;0;0;0;0;0;0;1
7912;mentionner ci dessus;0;0;0;0;0;0;0;1
7913;mentir;0;0;1;1;0;1;1;0
7914;mentor;0;0;0;0;0;0;0;1
7915;menu;0;0;0;0;0;0;0;1
7916;menu détail;0;0;0;0;0;0;1;0
7917;menuisier;0;0;0;0;0;0;0;1
7918;mençants;0;1;0;1;0;0;1;0
7919;mer;0;0;0;0;0;0;0;1
7920;mercantile;0;0;0;0;0;0;0;1
7921;mercenaire;0;1;0;1;0;0;1;0
7922;merci;1;0;0;0;0;0;0;1
7923;mercuriel;0;1;0;1;1;0;1;0
7924;merde;0;0;0;1;0;1;1;0
7925;merveille;0;0;0;0;1;0;0;1
7926;merveilleusement;0;0;0;0;1;0;0;1
7927;merveilleux;0;0;0;0;1;0;0;1
7928;mesa;0;0;0;0;0;0;0;1
7929;mesquin;0;0;1;1;0;1;1;0
7930;message;0;0;0;0;0;0;0;1
7931;messager;0;0;0;0;0;0;0;1
7932;mesurable;0;0;0;0;0;0;0;1
7933;mesure;0;0;0;0;0;0;0;1
7934;mesure;0;0;0;0;0;0;0;1
7935;mesurer;0;0;0;0;0;0;0;1
7936;mets fin;0;0;0;0;0;0;0;1
7937;mettre;0;0;0;0;0;0;0;1
7938;mettre ?uvre;0;0;0;0;0;0;0;1
7939;mettre accent;0;0;0;0;0;0;0;1
7940;mettre accusation;0;1;0;1;0;1;1;0
7941;mettre bas;0;0;0;0;0;1;1;0
7942;mettre bouteille;0;0;0;0;0;0;0;1
7943;mettre cage;0;1;1;0;0;0;1;0
7944;mettre califourchon;0;0;0;0;0;0;0;1
7945;mettre chenil;0;0;1;0;0;0;1;0
7946;mettre commun;0;0;0;0;0;0;0;1
7947;mettre conserve;0;0;0;0;0;0;0;1
7948;mettre contribution;0;0;0;0;0;0;0;1
7949;mettre corset;0;0;0;0;0;0;0;1
7950;mettre cric;0;0;0;0;0;0;0;1
7951;mettre danger;0;1;0;1;0;0;1;0
7952;mettre défi;0;1;0;1;0;0;1;0
7953;mettre défi faire qch;0;0;0;0;0;0;0;1
7954;mettre examen;0;1;0;0;0;0;1;0
7955;mettre fin;0;1;1;0;0;0;1;0
7956;mettre gage;0;0;0;0;0;0;1;0
7957;mettre garage;0;0;0;0;0;0;0;1
7958;mettre garde;0;1;0;0;0;0;1;0
7959;mettre genou;0;0;1;0;0;0;1;0
7960;mettre grève;0;0;0;1;0;0;1;0
7961;mettre jour;0;0;0;0;1;0;0;1
7962;mettre liberté conditionnel;0;0;0;0;0;0;0;1
7963;mettre pied terre;0;0;0;0;0;0;0;1
7964;mettre pratique;0;0;0;0;0;0;0;1
7965;mettre pression;0;1;0;1;0;0;1;0
7966;mettre péril;0;1;0;1;0;0;1;0
7967;mettre quai;0;0;0;0;0;0;0;1
7968;mettre sac;0;0;0;1;0;0;1;0
7969;mettre scène;0;0;0;0;0;0;0;1
7970;mettre sous calmer;0;0;0;0;0;0;0;1
7971;mettre sous sédatif;0;0;0;0;0;0;0;1
7972;mettre tableau;0;0;0;0;0;0;0;1
7973;mettre tableau x;0;0;0;0;0;0;0;1
7974;mettre terme;0;0;1;0;0;0;1;0
7975;mettre tombola;0;0;0;0;1;0;0;1
7976;mettre vigueur;0;0;0;0;0;0;0;1
7977;mettre évidence;0;0;0;0;0;0;0;1
7978;meuble;0;0;0;0;0;0;0;1
7979;meuble rangement;0;0;0;0;0;0;0;1
7980;meubler;0;0;0;0;0;0;0;1
7981;meuglement;0;1;1;1;0;0;1;0
7982;meugler;0;1;1;1;0;0;1;0
7983;meulage;0;0;0;1;0;1;1;0
7984;meule;0;0;0;0;0;0;1;0
7985;meuleuse;0;1;0;0;0;0;1;0
7986;meurtrier|meurtrière;0;1;1;1;1;1;1;0
7987;meute;0;0;0;0;0;0;0;1
7988;mi chemin;0;0;0;0;0;0;0;1
7989;miaou;0;1;1;0;0;0;1;0
7990;miaulement;0;1;1;0;0;0;1;0
7991;miauler;0;1;1;0;0;0;1;0
7992;mica;0;0;0;0;0;0;0;1
7993;miche;0;0;0;0;0;0;0;1
7994;micro;0;0;0;0;0;0;0;1
7995;microbe;0;1;0;0;0;1;1;0
7996;microbiologie;0;0;0;0;0;0;0;1
7997;microcosme;0;0;0;0;0;0;0;1
7998;microgramme;0;0;0;0;0;0;0;1
7999;micromètre;0;0;0;0;0;0;0;1
8000;micron;0;0;0;0;0;0;0;1
8001;microphone;0;0;0;0;0;0;0;1
8002;microscope;0;0;0;0;0;0;0;1
8003;microscope;0;0;0;0;0;0;0;1
8004;microscopie;0;0;0;0;0;0;0;1
8005;microscopique;0;0;0;0;0;0;1;0
8006;midi;0;0;0;0;0;0;0;1
8007;miel;0;0;0;0;0;0;0;1
8008;miette;0;0;0;0;0;0;1;0
8009;mignon;1;0;0;0;0;0;0;1
8010;migraine;0;0;1;0;0;0;1;0
8011;migrant;0;0;0;0;0;0;1;0
8012;migrateur;0;0;0;0;0;0;1;0
8013;migration;0;1;1;0;0;0;1;0
8014;migrer;0;0;0;0;0;0;1;0
8015;mijoter;0;0;0;1;0;0;0;1
8016;mijoter;0;0;0;0;0;0;0;1
8017;mildiou;0;0;0;0;0;1;1;0
8018;mile;0;0;0;0;0;0;0;1
8019;milice;0;1;1;1;0;0;1;0
8020;milieu;0;0;0;0;0;0;0;1
8021;milieu;0;0;0;0;0;0;0;1
8022;milieu être;1;0;0;0;0;0;0;1
8023;militaire;0;1;0;1;0;0;0;1
8024;militant;0;0;0;1;0;0;1;0
8025;mille;0;0;0;0;0;0;0;1
8026;mille milliard;0;0;0;0;0;0;0;1
8027;milliard;0;0;0;0;0;0;0;1
8028;millier;0;0;0;0;0;0;0;1
8029;milligramme;0;0;0;0;0;0;0;1
8030;millimètre;0;0;0;0;0;0;0;1
8031;million;0;0;0;0;0;0;0;1
8032;millionnaire;0;0;0;0;0;0;0;1
8033;millénaire;0;0;0;0;0;0;0;1
8034;mime;0;0;0;0;0;0;0;1
8035;mimer;0;0;0;0;0;0;1;0
8036;mimétisme;0;0;0;0;1;0;1;0
8037;minable;0;1;0;1;0;1;1;0
8038;mince;0;1;1;0;0;0;1;0
8039;miner;0;1;1;0;0;0;1;0
8040;minerai;0;0;0;0;0;0;0;1
8041;minet;0;0;0;0;0;0;0;1
8042;mineur;0;0;0;0;0;0;0;1
8043;miniature;0;1;1;0;0;0;1;0
8044;minibus;0;0;0;0;0;0;0;1
8045;minimiser;0;0;1;0;0;0;1;0
8046;minimum;0;0;1;0;0;0;1;0
8047;ministre;0;0;0;0;0;0;0;1
8048;ministère;0;0;0;0;0;0;0;1
8049;ministériel;0;0;0;0;0;0;0;1
8050;minivan;0;0;0;0;0;0;0;1
8051;minorité;0;1;1;0;0;0;1;0
8052;minou;0;0;0;0;0;0;0;1
8053;minuit;0;0;0;0;0;0;0;1
8054;minuscule;0;0;1;0;0;0;0;1
8055;minute;0;0;0;0;0;0;0;1
8056;minutieux;0;0;0;0;0;0;0;1
8057;minéral;0;0;0;0;0;0;0;1
8058;minéralogie;0;0;0;0;0;0;0;1
8059;miracle;0;0;0;0;1;0;0;1
8060;miraculeux;0;0;0;0;1;0;0;1
8061;mirage;0;0;0;0;1;0;1;0
8062;mirer;0;0;0;0;0;0;0;1
8063;miroir;0;0;0;0;0;0;0;1
8064;miroitement;1;0;0;0;0;0;0;1
8065;miroiter;1;0;0;0;0;0;0;1
8066;mise point;0;0;0;0;0;0;0;1
8067;missile;0;1;0;0;0;0;1;0
8068;mission;0;0;0;0;0;0;0;1
8069;missionnaire;0;0;0;0;0;0;0;1
8070;missive;0;0;0;0;0;0;0;1
8071;misère;0;1;1;1;0;1;1;0
8072;misérable;0;0;1;1;0;1;1;0
8073;misérablement;0;0;1;0;0;0;1;0
8074;miséricorde;0;0;0;0;0;0;0;1
8075;miséricordieux;1;0;0;0;0;0;0;1
8076;mite;0;1;0;0;0;1;1;0
8077;miteux;0;0;0;0;0;1;1;0
8078;mitonner;0;0;0;1;0;0;0;1
8079;mitre;0;0;0;0;0;0;0;1
8080;mixer;0;0;0;0;0;0;0;1
8081;mixte;0;0;0;0;0;0;0;1
8082;mixture;0;0;0;0;0;1;1;0
8083;mobile;0;0;1;0;0;0;0;1
8084;mobilier;0;0;0;0;0;0;0;1
8085;mobilisation;0;0;0;0;0;0;0;1
8086;mobiliser;0;0;0;0;0;0;0;1
8087;mobilité;0;0;0;0;0;0;0;1
8088;modal;0;0;0;0;0;0;0;1
8089;modalité;0;0;0;0;0;0;0;1
8090;mode;0;0;0;0;0;0;0;1
8091;mode;0;0;0;0;0;0;0;1
8092;modelage;0;0;0;0;0;0;0;1
8093;modeleur;0;0;0;0;0;0;0;1
8094;moderne;0;0;0;0;0;0;0;1
8095;modernisme;0;0;0;0;0;0;0;1
8096;modeste;0;0;1;0;0;0;0;1
8097;modestement;0;0;0;0;0;0;0;1
8098;modestie;0;0;0;0;0;0;0;1
8099;modifiable;0;0;0;0;0;0;0;1
8100;modification;0;0;1;0;0;1;1;0
8101;modifier;0;0;1;0;0;1;1;0
8102;modulation;0;0;0;0;0;0;0;1
8103;module;0;0;0;0;0;0;0;1
8104;moduler;0;0;0;0;0;0;0;1
8105;modèle;0;0;0;0;0;0;0;1
8106;modéliste;0;0;0;0;0;0;0;1
8107;modérateur;0;0;0;0;0;0;0;1
8108;modération;0;0;0;0;0;0;0;1
8109;modération;0;0;0;0;0;0;0;1
8110;modérer;0;0;0;0;0;0;0;1
8111;modérément;0;0;0;0;0;0;0;1
8112;moelle;0;0;0;0;0;0;0;1
8113;moelle osseux;0;0;0;0;0;0;0;1
8114;moignon;0;0;0;0;0;1;1;0
8115;moindre;0;0;1;0;0;1;1;0
8116;moindre;0;0;0;0;0;0;1;0
8117;moine;0;0;0;0;0;0;0;1
8118;moins;0;0;0;0;0;0;1;0
8119;moisir;0;0;0;0;0;1;1;0
8120;moisir;0;0;0;0;0;1;1;0
8121;moisissure;0;0;0;0;0;1;1;0
8122;moisson;0;0;0;0;0;0;0;1
8123;moissonner;0;0;0;0;0;0;0;1
8124;moi|mois;0;0;0;0;0;0;0;1
8125;moi|mois dernier;0;0;0;0;0;0;0;1
8126;moi|mois précédent;0;0;0;0;0;0;0;1
8127;molaire;0;0;0;0;0;0;0;1
8128;mollusque;0;0;0;0;0;1;1;0
8129;moléculaire;0;0;0;0;0;0;0;1
8130;molécule;0;0;0;0;0;0;0;1
8131;moment;0;0;0;0;0;0;0;1
8132;momentané;0;0;0;0;0;0;1;0
8133;momie;0;1;1;0;0;1;1;0
8134;monade;0;0;0;0;0;0;0;1
8135;monarchie;0;0;0;0;0;0;0;1
8136;monarque;0;0;0;0;0;0;0;1
8137;monastique;0;0;0;0;0;0;0;1
8138;monastère;0;0;0;0;0;0;0;1
8139;monde;0;0;0;0;0;0;0;1
8140;monde;0;0;0;0;0;0;0;1
8141;monde entier;0;0;0;0;0;0;0;1
8142;mondial;0;0;0;0;0;0;0;1
8143;monnaie;0;0;0;1;1;0;0;1
8144;monochrome;0;0;1;0;0;1;1;0
8145;monocle;0;0;0;0;0;0;0;1
8146;monocouche;0;0;0;0;0;0;0;1
8147;monogamie;0;0;0;0;0;0;0;1
8148;monogramme;0;0;0;0;0;0;0;1
8149;monographie;0;0;0;0;0;0;0;1
8150;monologue;0;0;0;0;0;0;1;0
8151;monopole;0;0;0;0;0;0;0;1
8152;monopoliste;0;0;0;1;0;0;1;0
8153;monotone;0;0;1;0;0;0;1;0
8154;monotone;0;1;0;0;0;1;1;0
8155;monotonie;0;0;1;0;0;0;1;0
8156;monsieur;0;0;0;0;0;0;0;1
8157;monstre;0;1;0;1;1;1;1;0
8158;monstruosité;0;1;0;1;1;1;1;0
8159;mont;0;0;0;0;0;0;0;1
8160;montage;0;0;0;0;0;0;0;1
8161;montagne;0;0;0;0;0;0;0;1
8162;montagne;0;0;0;0;0;0;0;1
8163;montagne russe;0;1;0;0;0;0;1;0
8164;montagneux;0;0;0;0;0;0;0;1
8165;montant;0;0;0;0;0;0;0;1
8166;monter;0;0;0;0;0;0;0;1
8167;monter;0;1;0;0;0;0;0;1
8168;monter charge;0;0;0;0;0;0;0;1
8169;monter cru;0;0;0;0;0;0;0;1
8170;monter flêche;0;1;0;0;1;0;1;0
8171;monticule;0;0;0;0;0;1;1;0
8172;montrer;0;1;0;0;0;0;0;1
8173;montrer bracelet;0;0;0;0;0;0;0;1
8174;monture;0;0;0;0;0;0;0;1
8175;montée;0;1;0;0;0;0;0;1
8176;monument;0;0;0;0;0;0;0;1
8177;monumental;0;0;0;0;0;0;0;1
8178;monumentaux;0;0;0;0;0;0;0;1
8179;monétaire;0;0;0;0;0;0;0;1
8180;moquer;0;0;0;1;0;1;1;0
8181;moquer;0;1;1;1;0;0;1;0
8182;moquerie;0;1;1;1;0;1;1;0
8183;moqueur;0;0;1;1;0;1;1;0
8184;moral;0;0;0;1;0;0;0;1
8185;moralité;0;0;0;0;0;0;0;1
8186;moratoire;0;0;1;0;0;0;1;0
8187;morbide;0;0;1;0;0;1;1;0
8188;morbidité;0;1;1;1;0;1;1;0
8189;morceau;0;0;1;0;0;0;1;0
8190;morceau;0;0;1;0;0;0;1;0
8191;mordillement;0;1;1;0;1;0;1;0
8192;mordre;0;0;0;1;0;0;1;0
8193;morgue;0;1;1;0;0;1;1;0
8194;moribond;0;0;1;0;0;0;1;0
8195;morne;0;0;1;0;0;0;1;0
8196;morose;0;0;1;0;0;0;1;0
8197;morphine;0;0;0;0;0;0;1;0
8198;morphisme;0;0;0;0;0;0;0;1
8199;morphologie;0;0;0;0;0;0;0;1
8200;morsure;0;0;0;1;0;0;1;0
8201;mort;0;0;1;0;0;1;1;0
8202;mort naître;0;0;1;0;0;0;1;0
8203;mortalité;0;1;1;1;0;0;1;0
8204;mortel;0;1;1;1;0;1;1;0
8205;mortier;0;1;0;1;0;0;1;0
8206;mortification;0;1;1;0;1;1;1;0
8207;mortuaire;0;1;1;0;0;0;1;0
8208;morue;0;0;0;0;0;0;1;0
8209;morveux;0;0;0;1;0;0;1;0
8210;mosaïque;0;0;0;0;0;0;0;1
8211;mosquée;0;0;0;1;0;0;0;1
8212;mot;0;0;0;0;0;0;0;1
8213;mot mot;0;0;0;0;0;0;0;1
8214;moteur;0;0;0;0;0;0;0;1
8215;motif;0;0;0;0;0;0;0;1
8216;motif écossais;0;0;0;0;0;0;0;1
8217;motion;0;0;0;0;0;0;0;1
8218;motivation;0;0;0;0;0;0;0;1
8219;moto;0;0;0;0;0;0;0;1
8220;motocross;0;1;0;1;0;0;1;0
8221;motocycliste;0;0;0;0;0;0;0;1
8222;mou;0;0;1;0;0;1;1;0
8223;mouchard;0;0;0;1;0;0;1;0
8224;moucharder;0;0;0;0;0;0;1;0
8225;mouche;0;0;0;0;0;0;0;1
8226;moucher;0;0;0;0;1;1;1;0
8227;moucheron;0;0;0;0;0;0;1;0
8228;moucheter;0;0;0;0;0;0;1;0
8229;mouchoir;0;0;1;0;0;1;1;0
8230;moudre;0;0;0;1;0;0;1;0
8231;mouette;0;1;0;0;0;1;1;0
8232;mouffette;0;0;0;0;0;1;1;0
8233;mouillage;0;0;1;0;0;0;0;1
8234;mouillant;0;0;0;0;0;0;0;1
8235;mouiller;0;0;0;0;0;1;1;0
8236;mouler;0;0;0;0;0;0;0;1
8237;moulin vent;0;0;0;0;0;0;0;1
8238;mouliner;0;0;0;0;0;0;1;0
8239;moulinet;0;0;0;0;0;0;1;0
8240;mourant;0;1;1;1;0;1;1;0
8241;mourir;0;0;1;0;0;1;1;0
8242;mousquet;0;1;0;0;0;0;1;0
8243;moussant;0;0;0;0;0;1;1;0
8244;mousse;0;0;0;0;0;1;1;0
8245;mousseline;0;0;0;0;0;0;0;1
8246;mousseux;0;0;0;0;0;1;1;0
8247;mousson;0;1;1;0;0;0;1;0
8248;moussu;0;0;0;0;0;1;1;0
8249;moustache;0;0;0;0;0;0;0;1
8250;moustique;0;1;0;1;0;1;1;0
8251;moutarde;0;0;0;0;0;0;1;0
8252;mouton;0;0;0;0;0;0;0;1
8253;mouture;0;0;0;1;0;1;1;0
8254;mouvement;0;0;0;0;0;0;0;1
8255;mouvement;0;0;1;0;0;0;0;1
8256;mouvement constant;0;0;0;0;0;0;1;0
8257;mouvementer;0;1;0;1;0;0;1;0
8258;moyen;0;0;0;0;0;0;0;1
8259;moyen subsistance;0;0;0;0;0;0;0;1
8260;moyenne;0;0;0;0;0;0;0;1
8261;moyeu;0;0;0;0;0;0;0;1
8262;mucosité;0;0;0;0;0;1;1;0
8263;mucus;0;0;0;0;0;1;1;0
8264;muet;0;1;1;0;1;1;1;0
8265;muet|muette;0;1;1;0;1;0;1;0
8266;mugir;0;1;1;1;0;0;1;0
8267;mugissement;0;1;1;1;0;0;1;0
8268;mule;0;0;0;1;0;0;1;0
8269;multilatéral;0;0;0;0;0;0;0;1
8270;multiple;0;0;0;0;0;0;0;1
8271;multiple fonction;0;0;0;0;0;0;0;1
8272;multiplex;0;0;0;0;0;0;0;1
8273;multiplicateur;0;0;0;0;0;0;0;1
8274;multiplication;0;0;0;0;0;0;0;1
8275;multiplicité;0;0;0;0;0;0;0;1
8276;multiplier;0;0;0;0;0;0;0;1
8277;multiplier;0;0;0;0;0;0;0;1
8278;multitude;0;0;0;0;0;0;0;1
8279;municipal;0;0;0;0;0;0;0;1
8280;municipalité;0;0;0;0;0;0;0;1
8281;munir;0;0;0;0;0;0;0;1
8282;munition;0;1;0;1;0;0;1;0
8283;muqueuse;0;0;0;0;0;1;1;0
8284;muqueux;0;0;0;0;0;1;1;0
8285;murmure;0;1;0;0;0;0;1;0
8286;murmurer;0;1;0;0;0;0;1;0
8287;musc;0;0;0;0;0;0;0;1
8288;muscade;0;0;0;0;0;0;0;1
8289;muscle;0;0;0;0;0;0;0;1
8290;musculaire;0;0;0;0;0;0;0;1
8291;muse;0;0;0;0;0;0;0;1
8292;museau;0;1;1;1;0;1;1;0
8293;museler;0;1;1;1;0;0;1;0
8294;muselière;0;1;1;1;0;0;1;0
8295;musicien;0;0;0;0;0;0;0;1
8296;musique;0;0;1;0;0;0;0;1
8297;mustang;0;0;0;0;0;0;0;1
8298;musée;0;0;0;0;0;0;0;1
8299;mutable;0;0;0;0;0;0;0;1
8300;mutant;0;1;0;0;0;1;1;0
8301;mutation;0;1;0;0;1;0;1;0
8302;mutilation;0;1;1;1;0;1;1;0
8303;mutiler;0;1;1;0;0;1;1;0
8304;mutin;1;0;0;0;0;0;0;1
8305;mutinerie;0;1;0;1;1;1;1;0
8306;mutuel;0;0;0;0;0;0;0;1
8307;mutuellement;0;0;0;0;0;0;0;1
8308;mycose vaginal;0;1;0;0;0;1;1;0
8309;myope;0;0;1;0;0;0;1;0
8310;myopie;0;1;1;1;0;0;1;0
8311;myriade;0;0;0;0;0;0;0;1
8312;mysticisme;0;1;0;0;0;0;1;0
8313;mystique;0;1;0;0;1;0;1;0
8314;mystère;0;1;1;0;1;0;1;0
8315;mystérieux;0;1;0;0;1;0;1;0
8316;mythe;0;0;0;0;0;0;0;1
8317;mythique;0;0;0;0;0;0;0;1
8318;mythologie;0;0;0;0;0;0;0;1
8319;mythologique;0;0;0;0;0;0;0;1
8320;mâcher;0;0;0;0;0;1;1;0
8321;mâchoire;0;0;0;0;0;0;0;1
8322;mèche;0;0;0;0;0;0;0;1
8323;mère;0;0;1;0;0;0;0;1
8324;mère porteur;0;0;0;0;0;0;0;1
8325;mètre;0;0;0;0;0;0;0;1
8326;méandre;0;1;1;0;0;0;1;0
8327;mécanicien;0;0;0;0;0;0;0;1
8328;mécanique;0;0;0;0;0;0;0;1
8329;mécanisme;0;0;0;0;0;0;0;1
8330;méchanceté;0;1;0;1;0;1;1;0
8331;méchant;0;1;1;1;0;1;1;0
8332;méconnaître;0;0;1;0;0;0;1;0
8333;mécontent;0;1;1;1;0;1;1;0
8334;mécontentement;0;1;1;1;0;1;1;0
8335;mécène;0;0;0;0;0;0;0;1
8336;mécénat;0;0;0;0;0;0;0;1
8337;médaille;0;0;0;0;1;0;0;1
8338;médailler;1;0;0;0;0;0;0;1
8339;médaillon;0;0;0;0;0;0;0;1
8340;médecin;0;0;0;0;0;0;0;1
8341;médecine;0;0;0;0;0;0;0;1
8342;médecine légal;0;0;0;0;0;0;0;1
8343;média;0;0;0;0;0;0;0;1
8344;médian;0;0;0;0;0;0;0;1
8345;médias;0;0;0;0;0;0;0;1
8346;médiateur;0;0;0;0;0;0;0;1
8347;médiateur|médiatrice;0;0;0;0;0;0;0;1
8348;médiation;0;0;0;0;0;0;0;1
8349;médical;0;1;0;0;0;0;0;1
8350;médicament;0;0;0;0;0;0;1;0
8351;médicinal;0;0;0;0;0;0;0;1
8352;médico légal;0;0;0;0;0;0;0;1
8353;médiocre;0;0;0;1;0;1;1;0
8354;médiocrité;0;0;0;1;0;1;1;0
8355;méditatif;0;0;0;0;0;0;0;1
8356;méditation;0;0;0;0;0;0;0;1
8357;méditer;0;0;0;0;0;0;0;1
8358;méditerranéen;0;0;0;0;0;0;0;1
8359;médium;0;0;0;0;0;0;0;1
8360;médiéval;0;0;0;0;0;0;1;0
8361;méduser;0;1;0;0;1;1;1;0
8362;méfait;0;1;1;1;0;1;1;0
8363;méfiance;0;1;0;1;0;1;1;0
8364;méfiant;0;1;0;1;1;0;1;0
8365;méfier;0;1;0;1;0;1;1;0
8366;mégarde;0;1;1;0;1;0;1;0
8367;mélancolie;0;0;1;0;0;0;1;0
8368;mélancolique;0;0;1;0;0;0;1;0
8369;mélancoliquement;0;0;1;0;0;0;1;0
8370;mélanger;0;0;0;0;0;0;0;1
8371;mélanger;0;0;0;0;0;0;0;1
8372;mélasse;0;0;0;0;0;1;1;0
8373;mélodie;0;0;0;0;0;0;0;1
8374;mélodieux;0;0;0;0;0;0;0;1
8375;mélodramatique;0;0;1;0;0;0;1;0
8376;mélodrame;0;0;1;1;0;0;1;0
8377;mémo;0;0;0;0;0;0;0;1
8378;mémoire;0;0;0;0;0;0;0;1
8379;mémorable;0;0;0;0;1;0;0;1
8380;mémorial;0;0;0;0;0;0;0;1
8381;mémoriaux;0;0;1;0;0;0;1;0
8382;mémoriser;0;0;0;0;0;0;0;1
8383;ménage;0;0;0;0;0;0;0;1
8384;ménagerie;0;0;0;1;1;1;1;0
8385;ménestrel;0;0;0;0;0;0;0;1
8386;ménisque;0;0;0;0;0;0;0;1
8387;méprendre;0;0;0;1;0;1;1;0
8388;méprendre;0;1;1;1;0;0;1;0
8389;méprisable;0;0;0;1;0;1;1;0
8390;méprisant;0;0;0;1;0;1;1;0
8391;méprise;0;1;1;1;0;0;1;0
8392;mépriser;0;0;0;1;0;1;1;0
8393;méridien;0;0;0;0;0;0;0;1
8394;méridien|méridienne;0;0;0;0;0;0;0;1
8395;méritant;0;0;0;0;0;0;0;1
8396;mérite;0;0;0;0;0;0;0;1
8397;mériter;0;0;0;0;0;0;0;1
8398;méritoire;0;0;0;0;0;0;0;1
8399;mésange;0;0;0;0;0;0;0;1
8400;mésaventure;0;1;1;0;1;1;1;0
8401;métabolisme;0;0;0;0;0;0;0;1
8402;métal;0;0;0;0;0;0;0;1
8403;métallurgie;0;0;0;0;0;0;0;1
8404;métamorphose;0;0;0;0;0;0;1;0
8405;métaphore;0;0;0;0;0;0;0;1
8406;métaphorique;0;0;0;0;0;0;0;1
8407;métaphysique;0;0;0;0;0;0;0;1
8408;métastase;0;0;1;0;0;0;1;0
8409;méthanol;0;0;0;0;0;1;1;0
8410;méthode;0;0;0;0;0;0;0;1
8411;méthode thérapeutique;0;0;0;0;0;0;0;1
8412;méthodique;0;0;0;0;0;0;0;1
8413;méticuleux;0;1;1;0;0;1;1;0
8414;métier;0;0;0;0;0;0;0;1
8415;métier tisser;0;1;0;0;0;0;1;0
8416;métrique;0;0;0;0;0;0;0;1
8417;métrologie;0;0;0;0;0;0;0;1
8418;métropole;0;0;0;0;0;0;0;1
8419;métropolitain;0;0;0;0;0;0;0;1
8420;météo;0;0;0;0;0;0;0;1
8421;météore;0;1;0;0;0;0;1;0
8422;météorique;0;1;0;0;1;0;1;0
8423;météorite;0;1;0;0;0;0;1;0
8424;météorologie;0;0;0;0;0;0;0;1
8425;météorologique;0;0;0;0;0;0;0;1
8426;mêler;0;0;0;0;0;0;0;1
8427;mêler;0;0;0;1;0;0;1;0
8428;mùouvenmentée;0;1;0;1;0;0;1;0
8429;mûr;0;0;0;0;0;0;0;1
8430;mûre;0;0;0;0;0;0;0;1
8431;mûrir;0;0;0;0;0;0;0;1
8432;n?ud coulant;0;0;1;0;0;0;0;1
8433;nacelle;0;0;0;0;0;0;0;1
8434;nadir;0;0;0;0;0;0;0;1
8435;nageoire;0;0;0;0;0;0;0;1
8436;nager;0;0;0;0;0;0;0;1
8437;nain;0;0;0;0;0;0;1;0
8438;naissance;0;0;0;0;0;0;0;1
8439;naissance;0;1;0;0;0;0;0;1
8440;naissant;1;0;0;0;0;0;0;1
8441;nanomètre;0;0;0;0;0;0;0;1
8442;narcotique;0;1;1;1;0;1;1;0
8443;narine;0;0;0;0;0;1;1;0
8444;narquois;0;0;0;1;0;1;1;0
8445;narrateur;0;0;0;0;0;0;0;1
8446;narratif;0;0;0;0;0;0;0;1
8447;narration;0;0;0;0;0;0;0;1
8448;narrer;0;0;0;0;0;0;0;1
8449;natal;0;0;0;0;0;0;0;1
8450;natation;0;1;0;0;0;0;0;1
8451;natif;0;0;0;0;0;0;0;1
8452;nation;0;0;0;0;0;0;0;1
8453;national;0;0;0;0;0;0;0;1
8454;nationalité;0;0;0;0;0;0;0;1
8455;national|nationaux;0;0;0;0;0;0;0;1
8456;nativité;1;0;0;0;0;0;0;1
8457;natte;0;0;0;0;0;0;0;1
8458;natter;0;0;0;0;0;0;0;1
8459;naturalisation;0;0;0;0;0;0;0;1
8460;naturaliser;0;0;0;0;0;0;0;1
8461;naturaliste;0;0;0;0;0;0;0;1
8462;nature;0;0;0;0;0;0;0;1
8463;naturel;0;0;0;0;0;0;0;1
8464;naturellement;0;0;0;0;0;0;0;1
8465;naufrage;0;1;1;0;0;0;1;0
8466;nauséabond;0;0;0;0;0;1;1;0
8467;nausée;0;0;0;0;0;1;1;0
8468;nauséeux;0;0;1;0;0;1;1;0
8469;nautique;0;0;0;0;0;0;0;1
